Language	Model	Fraction	DepLen
Urdu_2.6	9499481	0.362	68.9055
Urdu_2.6	9499481	0.362	68.9055
Urdu_2.6	9499481	0.418	68.9055
Urdu_2.6	9499481	0.418	68.9055
Urdu_2.6	9499481	0.426	68.9055
Urdu_2.6	9499481	0.4505	68.9055
Urdu_2.6	9499481	0.362	68.9055
Portuguese_2.6	1249875	0.477	62.5335
Portuguese_2.6	1249875	0.477	62.5335
Portuguese_2.6	1249875	0.477	62.5335
Portuguese_2.6	1249875	0.5505	62.5335
Portuguese_2.6	1249875	0.5505	62.5335
Portuguese_2.6	1249875	0.5505	62.5335
Portuguese_2.6	1249875	0.569	62.5335
Portuguese_2.6	1249875	0.477	62.5335
Portuguese_2.6	1249875	0.5845	62.5335
Portuguese_2.6	3280106	0.3905	55.2545
Portuguese_2.6	3280106	0.3905	55.2545
Portuguese_2.6	3280106	0.3905	55.2545
Portuguese_2.6	3280106	0.4005	55.2545
Portuguese_2.6	3280106	0.3905	55.2545
Portuguese_2.6	3280106	0.3235	55.2545
Portuguese_2.6	3280106	0.3235	55.2545
Portuguese_2.6	3280106	0.3235	55.2545
Portuguese_2.6	3280106	0.288	55.2545
Portuguese_2.6	3470501	0.3875	57.7515
Portuguese_2.6	3470501	0.3875	57.7515
Portuguese_2.6	3470501	0.3875	57.7515
Portuguese_2.6	3470501	0.402	57.7515
Portuguese_2.6	3470501	0.411	57.7515
Portuguese_2.6	3470501	0.333	57.7515
Portuguese_2.6	3470501	0.333	57.7515
Portuguese_2.6	3470501	0.333	57.7515
Portuguese_2.6	3470501	0.333	57.7515
Portuguese_2.6	5295773	0.444	69.1035
Portuguese_2.6	5295773	0.444	69.1035
Portuguese_2.6	5295773	0.444	69.1035
Portuguese_2.6	5295773	0.5045	69.1035
Portuguese_2.6	5295773	0.5045	69.1035
Portuguese_2.6	5295773	0.5045	69.1035
Portuguese_2.6	5295773	0.5155	69.1035
Portuguese_2.6	5295773	0.5045	69.1035
Portuguese_2.6	5295773	0.4165	69.1035
Portuguese_2.6	5632471	0.3765	55.3925
Portuguese_2.6	5632471	0.3765	55.3925
Portuguese_2.6	5632471	0.3765	55.3925
Portuguese_2.6	5632471	0.386	55.3925
Portuguese_2.6	5632471	0.3765	55.3925
Portuguese_2.6	5632471	0.307	55.3925
Portuguese_2.6	5632471	0.307	55.3925
Portuguese_2.6	5632471	0.307	55.3925
Portuguese_2.6	5632471	0.2755	55.3925
Portuguese_2.6	5770343	0.4235	58.5295
Portuguese_2.6	5770343	0.4235	58.5295
Portuguese_2.6	5770343	0.4235	58.5295
Portuguese_2.6	5770343	0.4335	58.5295
Portuguese_2.6	5770343	0.4235	58.5295
Portuguese_2.6	5770343	0.3655	58.5295
Portuguese_2.6	5770343	0.3655	58.5295
Portuguese_2.6	5770343	0.3655	58.5295
Portuguese_2.6	5770343	0.3375	58.5295
Portuguese_2.6	6045230	0.3915	58.2165
Portuguese_2.6	6045230	0.3915	58.2165
Portuguese_2.6	6045230	0.3915	58.2165
Portuguese_2.6	6045230	0.41	58.2165
Portuguese_2.6	6045230	0.3335	58.2165
Portuguese_2.6	6045230	0.3335	58.2165
Portuguese_2.6	6045230	0.3335	58.2165
Portuguese_2.6	6045230	0.4245	58.2165
Portuguese_2.6	6045230	0.3335	58.2165
Portuguese_2.6	6443026	0.402	55.379
Portuguese_2.6	6443026	0.402	55.379
Portuguese_2.6	6443026	0.402	55.379
Portuguese_2.6	6443026	0.4115	55.379
Portuguese_2.6	6443026	0.3225	55.379
Portuguese_2.6	6443026	0.3225	55.379
Portuguese_2.6	6443026	0.3225	55.379
Portuguese_2.6	6443026	0.3225	55.379
Portuguese_2.6	6443026	0.4365	55.379
Portuguese_2.6	6443026	0.3225	55.379
Portuguese_2.6	7485551	0.4675	66.6695
Portuguese_2.6	7485551	0.4675	66.6695
Portuguese_2.6	7485551	0.4675	66.6695
Portuguese_2.6	7485551	0.516	66.6695
Portuguese_2.6	7485551	0.516	66.6695
Portuguese_2.6	7485551	0.516	66.6695
Portuguese_2.6	7485551	0.5225	66.6695
Portuguese_2.6	7485551	0.516	66.6695
Portuguese_2.6	7485551	0.4445	66.6695
Portuguese_2.6	8041293	0.371	58.746
Portuguese_2.6	8041293	0.371	58.746
Portuguese_2.6	8041293	0.371	58.746
Portuguese_2.6	8041293	0.384	58.746
Portuguese_2.6	8041293	0.395	58.746
Portuguese_2.6	8041293	0.3185	58.746
Portuguese_2.6	8041293	0.3185	58.746
Portuguese_2.6	8041293	0.3185	58.746
English_2.6	7108204	0.491	39.0025
English_2.6	7108204	0.491	39.0025
English_2.6	7108204	0.491	39.0025
English_2.6	7108204	0.503	39.0025
English_2.6	7108204	0.3445	39.0025
English_2.6	7108204	0.3445	39.0025
English_2.6	7108204	0.3445	39.0025
English_2.6	7108204	0.491	39.0025
English_2.6	7108204	0.2855	39.0025
English_2.6	739604	0.409	42.632
English_2.6	739604	0.409	42.632
English_2.6	739604	0.409	42.632
English_2.6	739604	0.5405	42.632
English_2.6	739604	0.5405	42.632
English_2.6	739604	0.5405	42.632
English_2.6	739604	0.56	42.632
English_2.6	739604	0.604	42.632
English_2.6	739604	0.409	42.632
English_2.6	8631164	0.448	41.789
English_2.6	8631164	0.448	41.789
English_2.6	8631164	0.448	41.789
English_2.6	8631164	0.3315	41.789
English_2.6	8631164	0.3315	41.789
English_2.6	8631164	0.3315	41.789
English_2.6	8631164	0.4645	41.789
English_2.6	8631164	0.4895	41.789
English_2.6	8631164	0.3315	41.789
English_2.6	9451556	0.458	42.738
English_2.6	9451556	0.458	42.738
English_2.6	9451556	0.458	42.738
English_2.6	9451556	0.5835	42.738
English_2.6	9451556	0.5835	42.738
English_2.6	9451556	0.5835	42.738
English_2.6	9451556	0.5835	42.738
English_2.6	9451556	0.5935	42.738
English_2.6	9451556	0.5835	42.738
English_2.6	9451556	0.398	42.738
English_2.6	9709953	0.5375	39.1605
English_2.6	9709953	0.5375	39.1605
English_2.6	9709953	0.5375	39.1605
English_2.6	9709953	0.377	39.1605
English_2.6	9709953	0.377	39.1605
English_2.6	9709953	0.377	39.1605
English_2.6	9709953	0.5455	39.1605
English_2.6	9709953	0.5375	39.1605
English_2.6	9709953	0.2975	39.1605
Italian_2.6	5475696	0.4695	65.794
Italian_2.6	5475696	0.4695	65.794
Italian_2.6	5475696	0.4695	65.794
Italian_2.6	5475696	0.546	65.794
Italian_2.6	5475696	0.546	65.794
Italian_2.6	5475696	0.546	65.794
Italian_2.6	5475696	0.556	65.794
Italian_2.6	5475696	0.546	65.794
Italian_2.6	5475696	0.4395	65.794
Italian_2.6	5509459	0.428	64.512
Italian_2.6	5509459	0.428	64.512
Italian_2.6	5509459	0.428	64.512
Italian_2.6	5509459	0.4955	64.512
Italian_2.6	5509459	0.4955	64.512
Italian_2.6	5509459	0.4955	64.512
Italian_2.6	5509459	0.5095	64.512
Italian_2.6	5509459	0.511	64.512
Italian_2.6	5509459	0.428	64.512
Italian_2.6	5779752	0.5565	66.5595
Italian_2.6	5779752	0.5565	66.5595
Italian_2.6	5779752	0.5565	66.5595
Italian_2.6	5779752	0.6185	66.5595
Italian_2.6	5779752	0.6185	66.5595
Italian_2.6	5779752	0.6185	66.5595
Italian_2.6	5779752	0.5215	66.5595
Italian_2.6	5779752	0.6255	66.5595
Italian_2.6	5779752	0.6185	66.5595
Italian_2.6	6084855	0.4075	54.981
Italian_2.6	6084855	0.4075	54.981
Italian_2.6	6084855	0.4075	54.981
Italian_2.6	6084855	0.4995	54.981
Italian_2.6	6084855	0.4995	54.981
Italian_2.6	6084855	0.4995	54.981
Italian_2.6	6084855	0.532	54.981
Italian_2.6	6084855	0.5115	54.981
Italian_2.6	6084855	0.4075	54.981
Russian_2.6	2465150	0.512	45.6335
Russian_2.6	2465150	0.512	45.6335
Russian_2.6	2465150	0.512	45.6335
Russian_2.6	2465150	0.512	45.6335
Russian_2.6	2465150	0.518	45.6335
Russian_2.6	2465150	0.387	45.6335
Russian_2.6	2465150	0.387	45.6335
Russian_2.6	2465150	0.387	45.6335
Russian_2.6	2465150	0.512	45.6335
Russian_2.6	2465150	0.369	45.6335
Russian_2.6	2852038	0.4875	48.452
Russian_2.6	2852038	0.4875	48.452
Russian_2.6	2852038	0.4875	48.452
Russian_2.6	2852038	0.4925	48.452
Russian_2.6	2852038	0.503	48.452
Russian_2.6	2852038	0.352	48.452
Russian_2.6	2852038	0.352	48.452
Russian_2.6	2852038	0.352	48.452
Russian_2.6	2852038	0.352	48.452
Russian_2.6	5860248	0.508	51.203
Russian_2.6	5860248	0.508	51.203
Russian_2.6	5860248	0.508	51.203
Russian_2.6	5860248	0.386	51.203
Russian_2.6	5860248	0.386	51.203
Russian_2.6	5860248	0.386	51.203
Russian_2.6	5860248	0.5135	51.203
Russian_2.6	5860248	0.526	51.203
Russian_2.6	5860248	0.386	51.203
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	6002112	0.5455	48.197
Russian_2.6	6002112	0.5455	48.197
Russian_2.6	6002112	0.5455	48.197
Russian_2.6	6002112	0.558	48.197
Russian_2.6	6002112	0.5675	48.197
Russian_2.6	6002112	0.422	48.197
Russian_2.6	8752575	0.5125	45.93
Russian_2.6	8752575	0.5125	45.93
Russian_2.6	8752575	0.5125	45.93
Russian_2.6	8752575	0.518	45.93
Russian_2.6	8752575	0.5125	45.93
Russian_2.6	8752575	0.3845	45.93
Russian_2.6	8752575	0.3845	45.93
Russian_2.6	8752575	0.3845	45.93
Russian_2.6	8752575	0.3655	45.93
Korean_2.6	2309888	0.4525	24.2555
Korean_2.6	2309888	0.4525	24.2555
Korean_2.6	2309888	0.4525	24.2555
Korean_2.6	2309888	0.6345	24.2555
Korean_2.6	2309888	0.6345	24.2555
Korean_2.6	2309888	0.6345	24.2555
Korean_2.6	2309888	0.6465	24.2555
Korean_2.6	2309888	0.647	24.2555
Korean_2.6	4400689	0.5625	24.956
Korean_2.6	4400689	0.5625	24.956
Korean_2.6	4400689	0.5625	24.956
Korean_2.6	4400689	0.699	24.956
Korean_2.6	4400689	0.699	24.956
Korean_2.6	4400689	0.715	24.956
Korean_2.6	4400689	0.7105	24.956
Korean_2.6	4672521	0.5075	25.0505
Korean_2.6	4672521	0.5075	25.0505
Korean_2.6	4672521	0.5075	25.0505
Korean_2.6	4672521	0.6545	25.0505
Korean_2.6	4672521	0.6545	25.0505
Korean_2.6	4672521	0.6685	25.0505
Korean_2.6	4672521	0.664	25.0505
Korean_2.6	565315	0.486	24.338
Korean_2.6	565315	0.486	24.338
Korean_2.6	565315	0.4715	24.338
Korean_2.6	565315	0.658	24.338
Korean_2.6	565315	0.658	24.338
Korean_2.6	565315	0.658	24.338
Korean_2.6	565315	0.658	24.338
Korean_2.6	565315	0.6655	24.338
Korean_2.6	6003068	0.5655	24.6095
Korean_2.6	6003068	0.5655	24.6095
Korean_2.6	6003068	0.547	24.6095
Korean_2.6	6003068	0.714	24.6095
Korean_2.6	6003068	0.714	24.6095
Korean_2.6	6003068	0.714	24.6095
Korean_2.6	6003068	0.714	24.6095
Korean_2.6	6003068	0.7195	24.6095
Korean_2.6	6545580	0.4655	24.353
Korean_2.6	6545580	0.4655	24.353
Korean_2.6	6545580	0.4655	24.353
Korean_2.6	6545580	0.6335	24.353
Korean_2.6	6545580	0.6335	24.353
Korean_2.6	6545580	0.6335	24.353
Korean_2.6	6545580	0.6475	24.353
Korean_2.6	6545580	0.649	24.353
Korean_2.6	7369248	0.5095	24.993
Korean_2.6	7369248	0.5095	24.993
Korean_2.6	7369248	0.5095	24.993
Korean_2.6	7369248	0.646	24.993
Korean_2.6	7369248	0.646	24.993
Korean_2.6	7369248	0.646	24.993
Korean_2.6	7369248	0.6605	24.993
Korean_2.6	7369248	0.659	24.993
Korean_2.6	9670107	0.587	24.831
Korean_2.6	9670107	0.587	24.831
Korean_2.6	9670107	0.587	24.831
Korean_2.6	9670107	0.568	24.831
Korean_2.6	9670107	0.7305	24.831
Korean_2.6	9670107	0.7305	24.831
Korean_2.6	9670107	0.7305	24.831
Korean_2.6	9670107	0.7305	24.831
Korean_2.6	9670107	0.737	24.831
Ancient_Greek_2.6	2071950	0.492	34.137
Ancient_Greek_2.6	2071950	0.492	34.137
Ancient_Greek_2.6	2071950	0.492	34.137
Ancient_Greek_2.6	2071950	0.6225	34.137
Ancient_Greek_2.6	2071950	0.6225	34.137
Ancient_Greek_2.6	2071950	0.6225	34.137
Ancient_Greek_2.6	2071950	0.6225	34.137
Ancient_Greek_2.6	2071950	0.6395	34.137
Ancient_Greek_2.6	2071950	0.4305	34.137
Ancient_Greek_2.6	3427187	0.4015	35.2605
Ancient_Greek_2.6	3427187	0.4015	35.2605
Ancient_Greek_2.6	3427187	0.4015	35.2605
Ancient_Greek_2.6	3427187	0.5485	35.2605
Ancient_Greek_2.6	3427187	0.5485	35.2605
Ancient_Greek_2.6	3427187	0.5485	35.2605
Ancient_Greek_2.6	3427187	0.604	35.2605
Ancient_Greek_2.6	3427187	0.5955	35.2605
Ancient_Greek_2.6	3427187	0.4015	35.2605
Ancient_Greek_2.6	3955571	0.4205	41.306
Ancient_Greek_2.6	3955571	0.4205	41.306
Ancient_Greek_2.6	3955571	0.4205	41.306
Ancient_Greek_2.6	3955571	0.577	41.306
Ancient_Greek_2.6	3955571	0.577	41.306
Ancient_Greek_2.6	3955571	0.577	41.306
Ancient_Greek_2.6	3955571	0.42	41.306
Ancient_Greek_2.6	3955571	0.5775	41.306
Ancient_Greek_2.6	3955571	0.577	41.306
Ancient_Greek_2.6	3955571	0.419	41.306
Ancient_Greek_2.6	3955571	0.405	41.306
Ancient_Greek_2.6	3955571	0.588	41.306
Ancient_Greek_2.6	3955571	0.4035	41.306
Ancient_Greek_2.6	3955571	0.577	41.306
Ancient_Greek_2.6	3955571	0.4015	41.306
Ancient_Greek_2.6	3955571	0.614	41.306
Ancient_Greek_2.6	6085753	0.4095	34.001
Ancient_Greek_2.6	6085753	0.4095	34.001
Ancient_Greek_2.6	6085753	0.5635	34.001
Ancient_Greek_2.6	6085753	0.5635	34.001
Ancient_Greek_2.6	6085753	0.564	34.001
Ancient_Greek_2.6	6085753	0.626	34.001
Ancient_Greek_2.6	6085753	0.61	34.001
Ancient_Greek_2.6	6085753	0.4095	34.001
Ancient_Greek_2.6	7358524	0.43	33.946
Ancient_Greek_2.6	7358524	0.43	33.946
Ancient_Greek_2.6	7358524	0.43	33.946
Ancient_Greek_2.6	7358524	0.43	33.946
Ancient_Greek_2.6	7358524	0.577	33.946
Ancient_Greek_2.6	7358524	0.577	33.946
Ancient_Greek_2.6	7358524	0.5775	33.946
Ancient_Greek_2.6	7358524	0.6385	33.946
Ancient_Greek_2.6	7358524	0.43	33.946
Ancient_Greek_2.6	7358524	0.6155	33.946
Ancient_Greek_2.6	8233879	0.389	35.185
Ancient_Greek_2.6	8233879	0.389	35.185
Ancient_Greek_2.6	8233879	0.389	35.185
Ancient_Greek_2.6	8233879	0.541	35.185
Ancient_Greek_2.6	8233879	0.541	35.185
Ancient_Greek_2.6	8233879	0.542	35.185
Ancient_Greek_2.6	8233879	0.597	35.185
Ancient_Greek_2.6	8233879	0.5805	35.185
Ancient_Greek_2.6	8233879	0.389	35.185
Ancient_Greek_2.6	8424126	0.4675	36.545
Ancient_Greek_2.6	8424126	0.4675	36.545
Ancient_Greek_2.6	8424126	0.4675	36.545
Ancient_Greek_2.6	8424126	0.617	36.545
Ancient_Greek_2.6	8424126	0.617	36.545
Ancient_Greek_2.6	8424126	0.617	36.545
Ancient_Greek_2.6	8424126	0.617	36.545
Ancient_Greek_2.6	8424126	0.6395	36.545
Ancient_Greek_2.6	8424126	0.4115	36.545
Classical_Chinese_2.6	1339498	0.273	6.882
Classical_Chinese_2.6	1339498	0.5385	6.882
Classical_Chinese_2.6	1339498	0.5385	6.882
Classical_Chinese_2.6	1339498	0.5385	6.882
Classical_Chinese_2.6	1339498	0.6525	6.882
Classical_Chinese_2.6	1339498	0.6625	6.882
Classical_Chinese_2.6	1339498	0.273	6.882
Classical_Chinese_2.6	1373844	0.434	7.072
Classical_Chinese_2.6	1373844	0.434	7.072
Classical_Chinese_2.6	1373844	0.434	7.072
Classical_Chinese_2.6	1373844	0.599	7.072
Classical_Chinese_2.6	1373844	0.599	7.072
Classical_Chinese_2.6	1373844	0.599	7.072
Classical_Chinese_2.6	1373844	0.434	7.072
Classical_Chinese_2.6	1373844	0.6915	7.072
Classical_Chinese_2.6	1373844	0.711	7.072
Classical_Chinese_2.6	166889	0.559	7.116
Classical_Chinese_2.6	166889	0.559	7.116
Classical_Chinese_2.6	166889	0.6995	7.116
Classical_Chinese_2.6	166889	0.6995	7.116
Classical_Chinese_2.6	166889	0.6995	7.116
Classical_Chinese_2.6	166889	0.4655	7.116
Classical_Chinese_2.6	166889	0.6995	7.116
Classical_Chinese_2.6	166889	0.747	7.116
Classical_Chinese_2.6	1763671	0.5205	7.081
Classical_Chinese_2.6	1763671	0.5205	7.081
Classical_Chinese_2.6	1763671	0.5205	7.081
Classical_Chinese_2.6	1763671	0.687	7.081
Classical_Chinese_2.6	1763671	0.687	7.081
Classical_Chinese_2.6	1763671	0.687	7.081
Classical_Chinese_2.6	1763671	0.4235	7.081
Classical_Chinese_2.6	1763671	0.687	7.081
Classical_Chinese_2.6	1763671	0.7345	7.081
Classical_Chinese_2.6	1888130	0.462	7.107
Classical_Chinese_2.6	1888130	0.6035	7.107
Classical_Chinese_2.6	1888130	0.6035	7.107
Classical_Chinese_2.6	1888130	0.6035	7.107
Classical_Chinese_2.6	1888130	0.462	7.107
Classical_Chinese_2.6	1888130	0.695	7.107
Classical_Chinese_2.6	1888130	0.7155	7.107
Classical_Chinese_2.6	248127	0.4555	7.1025
Classical_Chinese_2.6	248127	0.4555	7.1025
Classical_Chinese_2.6	248127	0.603	7.1025
Classical_Chinese_2.6	248127	0.603	7.1025
Classical_Chinese_2.6	248127	0.603	7.1025
Classical_Chinese_2.6	248127	0.4555	7.1025
Classical_Chinese_2.6	248127	0.6965	7.1025
Classical_Chinese_2.6	248127	0.7165	7.1025
Classical_Chinese_2.6	4737780	0.448	7.0935
Classical_Chinese_2.6	4737780	0.448	7.0935
Classical_Chinese_2.6	4737780	0.448	7.0935
Classical_Chinese_2.6	4737780	0.6025	7.0935
Classical_Chinese_2.6	4737780	0.6025	7.0935
Classical_Chinese_2.6	4737780	0.6025	7.0935
Classical_Chinese_2.6	4737780	0.448	7.0935
Classical_Chinese_2.6	4737780	0.6915	7.0935
Classical_Chinese_2.6	4737780	0.7145	7.0935
Classical_Chinese_2.6	5161993	0.4565	7.1145
Classical_Chinese_2.6	5161993	0.4565	7.1145
Classical_Chinese_2.6	5161993	0.6045	7.1145
Classical_Chinese_2.6	5161993	0.6045	7.1145
Classical_Chinese_2.6	5161993	0.6045	7.1145
Classical_Chinese_2.6	5161993	0.4565	7.1145
Classical_Chinese_2.6	5161993	0.698	7.1145
Classical_Chinese_2.6	5161993	0.716	7.1145
Classical_Chinese_2.6	6772781	0.395	6.8485
Classical_Chinese_2.6	6772781	0.395	6.8485
Classical_Chinese_2.6	6772781	0.658	6.8485
Classical_Chinese_2.6	6772781	0.658	6.8485
Classical_Chinese_2.6	6772781	0.658	6.8485
Classical_Chinese_2.6	6772781	0.7005	6.8485
Classical_Chinese_2.6	6772781	0.2855	6.8485
Classical_Chinese_2.6	7752193	0.4475	7.0655
Classical_Chinese_2.6	7752193	0.4475	7.0655
Classical_Chinese_2.6	7752193	0.4475	7.0655
Classical_Chinese_2.6	7752193	0.5945	7.0655
Classical_Chinese_2.6	7752193	0.5945	7.0655
Classical_Chinese_2.6	7752193	0.5945	7.0655
Classical_Chinese_2.6	7752193	0.4475	7.0655
Classical_Chinese_2.6	7752193	0.6885	7.0655
Classical_Chinese_2.6	7752193	0.7045	7.0655
Gothic_2.6	1091066	0.4505	27.0105
Gothic_2.6	1091066	0.4505	27.0105
Gothic_2.6	1091066	0.6505	27.0105
Gothic_2.6	1091066	0.4075	27.0105
Gothic_2.6	1091066	0.6505	27.0105
Gothic_2.6	1091066	0.662	27.0105
Gothic_2.6	2003709	0.5325	28.0485
Gothic_2.6	2003709	0.5325	28.0485
Gothic_2.6	2003709	0.357	28.0485
Gothic_2.6	2003709	0.357	28.0485
Gothic_2.6	2003709	0.547	28.0485
Gothic_2.6	2003709	0.5325	28.0485
Gothic_2.6	2003709	0.3275	28.0485
Gothic_2.6	3639387	0.3565	28.1105
Gothic_2.6	3639387	0.531	28.1105
Gothic_2.6	3639387	0.531	28.1105
Gothic_2.6	3639387	0.5655	28.1105
Gothic_2.6	3639387	0.5605	28.1105
Gothic_2.6	3639387	0.3565	28.1105
Gothic_2.6	4591149	0.395	28.43
Gothic_2.6	4591149	0.6055	28.43
Gothic_2.6	4591149	0.6055	28.43
Gothic_2.6	4591149	0.6055	28.43
Gothic_2.6	4591149	0.6255	28.43
Gothic_2.6	4591149	0.3655	28.43
Gothic_2.6	5729414	0.515	27.825
Gothic_2.6	5729414	0.515	27.825
Gothic_2.6	5729414	0.3365	27.825
Gothic_2.6	5729414	0.5425	27.825
Gothic_2.6	5729414	0.54	27.825
Gothic_2.6	5729414	0.3365	27.825
Gothic_2.6	6675333	0.378	27.956
Gothic_2.6	6675333	0.554	27.956
Gothic_2.6	6675333	0.554	27.956
Gothic_2.6	6675333	0.566	27.956
Gothic_2.6	6675333	0.35	27.956
Gothic_2.6	6721574	0.4555	27.354
Gothic_2.6	6721574	0.4555	27.354
Gothic_2.6	6721574	0.6335	27.354
Gothic_2.6	6721574	0.6335	27.354
Gothic_2.6	6721574	0.415	27.354
Gothic_2.6	6721574	0.6335	27.354
Gothic_2.6	6721574	0.6435	27.354
Gothic_2.6	7813554	0.554	31.6505
Gothic_2.6	7813554	0.554	31.6505
Gothic_2.6	7813554	0.513	31.6505
Gothic_2.6	7813554	0.7105	31.6505
Gothic_2.6	7813554	0.7105	31.6505
Gothic_2.6	7813554	0.721	31.6505
Gothic_2.6	9714022	0.471	31.6225
Gothic_2.6	9714022	0.471	31.6225
Gothic_2.6	9714022	0.6285	31.6225
Gothic_2.6	9714022	0.6285	31.6225
Gothic_2.6	9714022	0.668	31.6225
Gothic_2.6	9714022	0.664	31.6225
Gothic_2.6	9828668	0.471	27.08
Gothic_2.6	9828668	0.651	27.08
Gothic_2.6	9828668	0.4315	27.08
Gothic_2.6	9828668	0.651	27.08
Gothic_2.6	9828668	0.6625	27.08
Icelandic_2.6	2096629	0.42944	32.335
Icelandic_2.6	2096629	0.43	32.335
Icelandic_2.6	2096629	0.44556	32.335
Icelandic_2.6	2096629	0.46111	32.335
Icelandic_2.6	2096629	0.30111	32.335
Icelandic_2.6	2096629	0.30111	32.335
Icelandic_2.6	2096629	0.30111	32.335
Icelandic_2.6	2158782	0.50722	31.904444444444444
Icelandic_2.6	2158782	0.50722	31.904444444444444
Icelandic_2.6	2158782	0.34889	31.904444444444444
Icelandic_2.6	2158782	0.51556	31.904444444444444
Icelandic_2.6	2158782	0.50722	31.904444444444444
Icelandic_2.6	2158782	0.31389	31.904444444444444
Icelandic_2.6	2780976	0.48056	32.08555555555556
Icelandic_2.6	2780976	0.48056	32.08555555555556
Icelandic_2.6	2780976	0.48056	32.08555555555556
Icelandic_2.6	2780976	0.33222	32.08555555555556
Icelandic_2.6	2780976	0.49167	32.08555555555556
Icelandic_2.6	2780976	0.52222	32.08555555555556
Icelandic_2.6	2780976	0.33222	32.08555555555556
Icelandic_2.6	3906432	0.42278	32.14555555555555
Icelandic_2.6	3906432	0.42278	32.14555555555555
Icelandic_2.6	3906432	0.42389	32.14555555555555
Icelandic_2.6	3906432	0.43889	32.14555555555555
Icelandic_2.6	3906432	0.45444	32.14555555555555
Icelandic_2.6	3906432	0.30333	32.14555555555555
Icelandic_2.6	3906432	0.30333	32.14555555555555
Icelandic_2.6	6012157	0.46889	32.532222222222224
Icelandic_2.6	6012157	0.46889	32.532222222222224
Icelandic_2.6	6012157	0.47889	32.532222222222224
Icelandic_2.6	6012157	0.46889	32.532222222222224
Icelandic_2.6	6012157	0.34333	32.532222222222224
Icelandic_2.6	6012157	0.34333	32.532222222222224
Icelandic_2.6	6012157	0.30889	32.532222222222224
Icelandic_2.6	6642444	0.40333	40.958333333333336
Icelandic_2.6	6642444	0.52611	40.958333333333336
Icelandic_2.6	6642444	0.52611	40.958333333333336
Icelandic_2.6	6642444	0.54333	40.958333333333336
Icelandic_2.6	6642444	0.56444	40.958333333333336
Icelandic_2.6	6642444	0.40333	40.958333333333336
Icelandic_2.6	7340698	0.44389	32.18388888888889
Icelandic_2.6	7340698	0.44389	32.18388888888889
Icelandic_2.6	7340698	0.44389	32.18388888888889
Icelandic_2.6	7340698	0.45611	32.18388888888889
Icelandic_2.6	7340698	0.47722	32.18388888888889
Icelandic_2.6	7340698	0.30667	32.18388888888889
Icelandic_2.6	7340698	0.30667	32.18388888888889
Icelandic_2.6	7794242	0.40722	36.52444444444444
Icelandic_2.6	7794242	0.55556	36.52444444444444
Icelandic_2.6	7794242	0.55556	36.52444444444444
Icelandic_2.6	7794242	0.56333	36.52444444444444
Icelandic_2.6	7794242	0.55556	36.52444444444444
Icelandic_2.6	7794242	0.37167	36.52444444444444
Icelandic_2.6	9360358	0.47111	32.022222222222226
Icelandic_2.6	9360358	0.47111	32.022222222222226
Icelandic_2.6	9360358	0.31556	32.022222222222226
Icelandic_2.6	9360358	0.31556	32.022222222222226
Icelandic_2.6	9360358	0.48944	32.022222222222226
Icelandic_2.6	9360358	0.51444	32.022222222222226
Icelandic_2.6	9360358	0.31556	32.022222222222226
Icelandic_2.6	9464127	0.48444	31.921666666666667
Icelandic_2.6	9464127	0.48444	31.921666666666667
Icelandic_2.6	9464127	0.30722	31.921666666666667
Icelandic_2.6	9464127	0.50167	31.921666666666667
Icelandic_2.6	9464127	0.52722	31.921666666666667
Icelandic_2.6	9464127	0.30722	31.921666666666667
Latin_2.6	1338722	0.4435	34.514
Latin_2.6	1338722	0.4435	34.514
Latin_2.6	1338722	0.4435	34.514
Latin_2.6	1338722	0.604	34.514
Latin_2.6	1338722	0.604	34.514
Latin_2.6	1338722	0.604	34.514
Latin_2.6	1338722	0.604	34.514
Latin_2.6	1338722	0.4435	34.514
Latin_2.6	1338722	0.6615	34.514
Latin_2.6	1338722	0.648	34.514
Latin_2.6	1431240	0.441	32.764
Latin_2.6	1431240	0.441	32.764
Latin_2.6	1431240	0.617	32.764
Latin_2.6	1431240	0.617	32.764
Latin_2.6	1431240	0.617	32.764
Latin_2.6	1431240	0.617	32.764
Latin_2.6	1431240	0.6325	32.764
Latin_2.6	1431240	0.392	32.764
Latin_2.6	1948075	0.457	36.377
Latin_2.6	1948075	0.457	36.377
Latin_2.6	1948075	0.625	36.377
Latin_2.6	1948075	0.625	36.377
Latin_2.6	1948075	0.625	36.377
Latin_2.6	1948075	0.625	36.377
Latin_2.6	1948075	0.4195	36.377
Latin_2.6	1948075	0.6435	36.377
Latin_2.6	3098163	0.426	32.6965
